SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-8-2019,Condo/Co-op,931 Somerville,Irvine,CA,92620,725000,3,2.5,NW - Northwood,1481,,1998,86,490,300,Sold,,,http://www.redfin.com/CA/Irvine/931-Somerville-92620/home/5794166,CRMLS,PW19094713,N,Y,33.7291405,-117.7617781
PAST SALE,July-22-2019,Condo/Co-op,2960 Champion Way #1007,Tustin,CA,92782,385000,1,1,89 - Tustin Ranch,859,,1990,72,448,325,Sold,,,http://www.redfin.com/CA/Tustin/2960-Champion-Way-92782/unit-1007/home/5622361,CRMLS,PW19108607,N,Y,33.7401909,-117.7766827
PAST SALE,July-26-2019,Single Family Residential,103 Indian Summer,Irvine,CA,92602,2830000,6,5.5,OH - Orchard Hills,4943,6900,2017,68,573,279,Sold,,,http://www.redfin.com/CA/Irvine/103-Indian-Summer-92602/home/112721938,CRMLS,OC19151878,N,Y,33.7426886,-117.7568499
PAST SALE,August-1-2019,Single Family Residential,16 Upland,Irvine,CA,92602,1185000,4,3,NK - Northpark,2639,4163,2001,62,449,189,Sold,,,http://www.redfin.com/CA/Irvine/16-Upland-92602/home/5813423,CRMLS,OC19169096,N,Y,33.7324433,-117.7617781
PAST SALE,August-12-2019,Single Family Residential,9 Blue Spruce,Irvine,CA,92620,1256287,4,2.75,NW - Northwood,2719,4738,1996,51,462,126,Sold,,,http://www.redfin.com/CA/Irvine/9-Blue-Spruce-92620/home/4790315,CRMLS,OC19145709,N,Y,33.7268294,-117.7591185
PAST SALE,September-20-2019,Townhouse,6 Crestline #112,Irvine,CA,92602,610000,3,2.5,WI - West Irvine,1368,,2002,12,446,231,Sold,,,http://www.redfin.com/CA/Irvine/6-Crestline-92602/unit-112/home/5917146,CRMLS,OC19183137,N,Y,33.7303927,-117.7793391
PAST SALE,September-25-2019,Condo/Co-op,64 Sapphire #116,Irvine,CA,92602,674000,3,2.5,WI - West Irvine,1482,,2001,7,455,255,Sold,,,http://www.redfin.com/CA/Irvine/64-Sapphire-92602/unit-116/home/5884971,CRMLS,PF19146417,N,Y,33.7303062,-117.7772448
PAST SALE,September-27-2019,Single Family Residential,19 Carpenteria,Irvine,CA,92602,1242000,4,2.5,NK - Northpark,2470,4444,2000,5,503,189,Sold,,,http://www.redfin.com/CA/Irvine/19-Carpenteria-92602/home/5771633,CRMLS,OC19173885,N,Y,33.7270903,-117.7672292
PAST SALE,October-1-2019,Condo/Co-op,36 Spring Vly,Irvine,CA,92602,695000,2,2.5,NK - Northpark,1499,,2000,1,464,399,Sold,,,http://www.redfin.com/CA/Irvine/36-Spring-Vly-92602/home/5794461,CRMLS,OC19201507,N,Y,33.7300036,-117.7722422
PAST SALE,,Single Family Residential,4976 Seaford Cir,Irvine,CA,92604,500000,2,1,,975,6650,1969,,513,,,,,http://www.redfin.com/CA/Irvine/4976-Seaford-Cir-92604/home/4664310,,,N,Y,33.6950833,-117.775108
PAST SALE,July-22-2019,Condo/Co-op,150 Oval Rd #1,Irvine,CA,92604,475000,3,2,WN - Walnut (Irvine),1048,,1972,72,453,335,Sold,,,http://www.redfin.com/CA/Irvine/150-Oval-Rd-92604/unit-1/home/5344955,CRMLS,PW19173886,N,Y,33.6924385,-117.7734936
PAST SALE,July-19-2019,Single Family Residential,5012 Greencap Ave,Irvine,CA,92604,860000,4,2,EC - El Camino Real,1848,5543,1970,75,465,,Sold,,,http://www.redfin.com/CA/Irvine/5012-Greencap-Ave-92604/home/4664479,CRMLS,PW19123295,N,Y,33.6916503,-117.7776962
PAST SALE,August-8-2019,Single Family Residential,4902 Gainsport Cir,Irvine,CA,92604,755000,3,2,EC - El Camino Real,1040,5000,1971,55,726,,Sold,,,http://www.redfin.com/CA/Irvine/4902-Gainsport-Cir-92604/home/4667301,CRMLS,OC19132328,N,Y,33.6910836,-117.7807878
PAST SALE,,Condo/Co-op,5151 Walnut Ave #42,Irvine,CA,92618,550000,2,2.5,,1148,,1982,,479,,,,,http://www.redfin.com/CA/Irvine/5151-Walnut-Ave-92618/unit-42/home/5552568,,,N,Y,33.6939031,-117.7719245
PAST SALE,September-23-2019,Single Family Residential,14721 Comet St,Irvine,CA,92604,840000,3,2,EC - El Camino Real,2063,5145,1970,9,407,,Sold,,,http://www.redfin.com/CA/Irvine/14721-Comet-St-92604/home/4664536,CRMLS,PW19154696,N,Y,33.6933621,-117.777284
PAST SALE,July-18-2019,Condo/Co-op,3307 Aspen,Irvine,CA,92618,650000,3,3,OC - Oak Creek,1348,1400,2000,76,482,265,Sold,,,http://www.redfin.com/CA/Irvine/3307-Aspen-Grv-92618/home/5841068,CRMLS,PW19085197,N,Y,33.6674604,-117.7806113
PAST SALE,July-10-2019,Condo/Co-op,117 Vermillion,Irvine,CA,92603,968000,3,3,QH - Quail Hill,1900,3000,2003,84,509,363,Sold,,,http://www.redfin.com/CA/Irvine/117-Vermillion-92603/home/5921348,CRMLS,OC19121461,N,Y,33.6493258,-117.7803298
